19750527	5/27/75	6	4.1
19750527	5/27/75	7	4
19750527	5/27/75	8	4
19750527	5/27/75	9	4
19750527	5/27/75	10	4.1
19750610	6/10/75	0	17.2
19750610	6/10/75	1	17.2
19750610	6/10/75	2	15.8
19750610	6/10/75	2.25	14.9
19750610	6/10/75	2.3	14.9
19750610	6/10/75	2.5	12.7
19750610	6/10/75	2.75	10.5
19750610	6/10/75	2.8	10.5
19750610	6/10/75	3	9.8
19750610	6/10/75	3.25	8.2
19750610	6/10/75	3.3	8.2
19750610	6/10/75	3.5	7.3
19750610	6/10/75	3.75	6.7
19750610	6/10/75	3.8	6.7
19750610	6/10/75	4	5.6
19750610	6/10/75	5	4.5
19750610	6/10/75	6	4.3
19750610	6/10/75	7	4.1
19750610	6/10/75	8	4.1
19750610	6/10/75	9	4.1
19750610	6/10/75	10	4.1
19750610	6/10/75	10.5	4.1
19750624	6/24/75	0	21.4
19750624	6/24/75	1	21.2
19750624	6/24/75	1.5	20
19750624	6/24/75	2	19.2
19750624	6/24/75	2.25	18.6
19750624	6/24/75	2.3	18.6
19750624	6/24/75	2.5	15.5
19750624	6/24/75	2.75	13.9
19750624	6/24/75	2.8	13.9
19750624	6/24/75	3	10.4
19750624	6/24/75	3.25	10.1
19750624	6/24/75	3.3	10.1
19750624	6/24/75	3.5	8.8
19750624	6/24/75	3.75	8
19750624	6/24/75	3.8	8
19750624	6/24/75	4	6.5
19750624	6/24/75	5	5
19750624	6/24/75	6	4.4
19750624	6/24/75	7	4.3
19750624	6/24/75	8	4.2
19750624	6/24/75	9	4.2
19750624	6/24/75	10	4.2
19750624	6/24/75	10.5	4.1
19750708	7/8/75	0	23
19750708	7/8/75	1	23.7
19750708	7/8/75	2	20.4
19750708	7/8/75	2.25	18.3
19750708	7/8/75	2.3	18.3
19750708	7/8/75	2.5	16.3
19750708	7/8/75	2.75	14.3
19750708	7/8/75	2.8	14.3
19750708	7/8/75	3	12.4
19750708	7/8/75	3.25	10.5
19750708	7/8/75	3.3	10.5
19750708	7/8/75	3.5	9.5
19750708	7/8/75	3.75	8.6
19750708	7/8/75	3.8	8.6
19750708	7/8/75	4	7.8
19750708	7/8/75	5	5.5
19750708	7/8/75	6	4.5
19750708	7/8/75	7	4.3
19750708	7/8/75	8	4.2
19750708	7/8/75	9	4.2
19750708	7/8/75	10	4.2
19750722	7/22/75	0	22.9
19750722	7/22/75	1	22.7
19750722	7/22/75	2	22.4
19750722	7/22/75	2.25	19.4
19750722	7/22/75	2.3	19.4
19750722	7/22/75	2.5	18.1
19750722	7/22/75	2.75	15.8
19750722	7/22/75	2.8	15.8
19750722	7/22/75	3	12.9
19750722	7/22/75	3.25	11.7
19750722	7/22/75	3.3	11.7
19750722	7/22/75	3.5	9.6
19750722	7/22/75	3.75	8.9
19750722	7/22/75	3.8	8.9
19750722	7/22/75	4	7.5
19750722	7/22/75	5	6.3
19750722	7/22/75	6	4.8
19750722	7/22/75	7	4.4
19750722	7/22/75	8	4.3
19750722	7/22/75	9	4.2
19750722	7/22/75	10	4.1
19750722	7/22/75	10.5	4.2
19750805	8/5/75	0	21.3
19750805	8/5/75	1	21.4
19750805	8/5/75	2	21.3
19750805	8/5/75	2.5	19.7
19750805	8/5/75	2.75	17.5
19750805	8/5/75	2.8	17.5
19750805	8/5/75	3	14.9
19750805	8/5/75	3.25	12.5
19750805	8/5/75	3.3	12.5
19750805	8/5/75	3.5	10.6
19750805	8/5/75	3.75	9.9
19750805	8/5/75	3.8	9.9
19750805	8/5/75	4	8.6
19750805	8/5/75	4.25	7.6
19750805	8/5/75	4.3	7.6
19750805	8/5/75	4.5	6.7
19750805	8/5/75	4.75	6.1
19750805	8/5/75	4.8	6.1
19750805	8/5/75	5	5.8
19750805	8/5/75	6	4.7
19750805	8/5/75	7	4.5
19750805	8/5/75	8	4.3
19750805	8/5/75	9	4.3
19750805	8/5/75	9.5	4.3
19750819	8/19/75	0	18.2
19750819	8/19/75	1	18.2
19750819	8/19/75	2	18.2
19750819	8/19/75	3	17.1
19750819	8/19/75	3.25	14.8
19750819	8/19/75	3.3	14.8
19750819	8/19/75	3.5	12.9
19750819	8/19/75	3.75	12.1
19750819	8/19/75	3.8	12.1
19750819	8/19/75	4	9.6
19750819	8/19/75	4.5	7.8
19750819	8/19/75	5	6.6
19750819	8/19/75	6	4.7
19750819	8/19/75	7	4.4
19750819	8/19/75	8	4.3
19750819	8/19/75	9	4.2
19750819	8/19/75	10	4.2
19750825	8/25/75	0	18.9
19750825	8/25/75	1	18.9
19750825	8/25/75	2	18.7
19750825	8/25/75	2.25	18.3
19750825	8/25/75	2.3	18.3
19750825	8/25/75	2.5	18.1
19750825	8/25/75	2.75	17.6
19750825	8/25/75	2.8	17.6
19750825	8/25/75	3	17
19750825	8/25/75	3.25	15.7
19750825	8/25/75	3.3	15.7
19750825	8/25/75	3.5	14.1
19750825	8/25/75	3.75	12.6
19750825	8/25/75	3.8	12.6
19750825	8/25/75	4	11.2
19750825	8/25/75	4.25	9.2
19750825	8/25/75	4.3	9.2
19750825	8/25/75	4.5	7.9
19750825	8/25/75	4.75	7.3
19750825	8/25/75	4.8	7.3
19750825	8/25/75	5	6.1
19750825	8/25/75	5.5	5.3
19750825	8/25/75	6	5
19750825	8/25/75	7	4.6
19750825	8/25/75	8	4.4
19750825	8/25/75	9	4.4
19750825	8/25/75	10	4.4
19750828	8/28/75	0	19.5
19750828	8/28/75	0.5	19.3
19750828	8/28/75	0.75	19.2
19750828	8/28/75	0.8	19.2
19750828	8/28/75	1	18.4
19750828	8/28/75	1.25	18.2
19750828	8/28/75	1.3	18.2
19750828	8/28/75	1.5	18
19750828	8/28/75	1.75	18
19750828	8/28/75	1.8	18
19750828	8/28/75	2	17.8
19750828	8/28/75	2.25	17.7
19750828	8/28/75	2.3	17.7
19750828	8/28/75	2.5	17.6
19750828	8/28/75	2.75	17.5
19750828	8/28/75	2.8	17.5
19750828	8/28/75	3	17.3
19750828	8/28/75	3.25	16.9
19750828	8/28/75	3.3	16.9
19750828	8/28/75	3.5	14.3
19750828	8/28/75	3.75	12.9
19750828	8/28/75	3.8	12.9
19750828	8/28/75	4	11.6
19750828	8/28/75	4.25	10.3
19750828	8/28/75	4.3	10.3
19750828	8/28/75	4.5	8.5
19750828	8/28/75	4.75	7.3
19750828	8/28/75	4.8	7.3
19750828	8/28/75	5	6.5
19750828	8/28/75	5.25	5.9
19750828	8/28/75	5.3	5.9
19750828	8/28/75	5.5	5.5
19750828	8/28/75	6	5.3
19750828	8/28/75	6.5	5
19750828	8/28/75	7	4.9
19750828	8/28/75	8	4.7
19750828	8/28/75	9	4.7
19750901	9/1/75	0	18.7
19750901	9/1/75	1	18.7
19750901	9/1/75	2	18.2
19750901	9/1/75	2.25	18
19750901	9/1/75	2.3	18
19750901	9/1/75	2.5	18
19750901	9/1/75	2.75	17.7
19750901	9/1/75	2.8	17.7
19750901	9/1/75	3	17.4
19750901	9/1/75	3.25	15.6
19750901	9/1/75	3.3	15.6
19750901	9/1/75	3.5	14
19750901	9/1/75	3.75	13
19750901	9/1/75	3.8	13
19750901	9/1/75	4	11.4
19750901	9/1/75	4.25	9.7
19750901	9/1/75	4.3	9.7
19750901	9/1/75	4.5	8.2
19750901	9/1/75	4.75	7.4
19750901	9/1/75	4.8	7.4
19750901	9/1/75	5	6.6
19750901	9/1/75	5.5	5.5
19750901	9/1/75	6	5.1
19750901	9/1/75	7	4.6
19750901	9/1/75	8	4.5
19750901	9/1/75	9	4.4
19750901	9/1/75	9.5	4.4
19750902	9/2/75	0	17.5
19750902	9/2/75	1	17.5
19750902	9/2/75	2	17.5
19750902	9/2/75	3	17.1
19750902	9/2/75	3.25	15.7
19750902	9/2/75	3.3	15.7
19750902	9/2/75	3.5	14.3
19750902	9/2/75	3.75	12.9
19750902	9/2/75	3.8	12.9
19750902	9/2/75	4	11.9
19750902	9/2/75	4.25	10
19750902	9/2/75	4.3	10
19750902	9/2/75	4.5	8.5
19750902	9/2/75	4.75	7.4
19750902	9/2/75	4.8	7.4
19750902	9/2/75	5	6.4
19750902	9/2/75	5.25	6
19750902	9/2/75	5.3	6
19750902	9/2/75	5.5	5
19750902	9/2/75	6	4.9
19750902	9/2/75	7	4.5
19750902	9/2/75	8	4.4
19750902	9/2/75	9	4.3
19750902	9/2/75	10	4.3
19750906	9/6/75	0	13
19750906	9/6/75	1	12.9
19750906	9/6/75	2	12.7
19750906	9/6/75	3	12.4
19750906	9/6/75	4	11.8
19750906	9/6/75	4.25	11.2
19750906	9/6/75	4.3	11.2
19750906	9/6/75	4.5	10.3
19750906	9/6/75	4.75	9.5
19750906	9/6/75	4.8	9.5
19750906	9/6/75	5	8.3
19750906	9/6/75	5.25	7.1
19750906	9/6/75	5.3	7.1
19750906	9/6/75	5.5	6.7
19750906	9/6/75	5.75	5.9
19750906	9/6/75	5.8	5.9
19750906	9/6/75	6	5.6
19750906	9/6/75	7	4.8
19750906	9/6/75	8	4.6
19750906	9/6/75	9	4.5
19750906	9/6/75	10	4.5
19751001	10/1/75	0	13
19751001	10/1/75	1	13
19751001	10/1/75	2	13
19751001	10/1/75	3	12.2
19751001	10/1/75	4	11.3
19751001	10/1/75	4.5	10.5
19751001	10/1/75	4.75	9.3
19751001	10/1/75	4.8	9.3
19751001	10/1/75	5	8.7
19751001	10/1/75	5.5	6.9
19751001	10/1/75	6	6.2
19751001	10/1/75	6.5	5.1
19751001	10/1/75	7	5.3
19751001	10/1/75	8	4.9
19751001	10/1/75	9	4.8
19751001	10/1/75	10	4.8
19751008	10/8/75	0	12.4
19751008	10/8/75	1	12.3
19751008	10/8/75	2	11.9
19751008	10/8/75	3	11.3
19751008	10/8/75	4	11.1
19751008	10/8/75	4.5	10.3
19751008	10/8/75	5	9.6
19751008	10/8/75	5.25	8.8
19751008	10/8/75	5.3	8.8
19751008	10/8/75	5.5	7.4
19751008	10/8/75	5.75	6.6
19751008	10/8/75	5.8	6.6
19751008	10/8/75	6	6.2
19751008	10/8/75	7	5.1
19751008	10/8/75	8	4.7
19751008	10/8/75	9	4.6
19751008	10/8/75	10	4.6
19751010	10/10/75	0	11.6
19751010	10/10/75	1	11.4
19751010	10/10/75	2	11.4
19751010	10/10/75	3	11.3
19751010	10/10/75	4	11.1
19751010	10/10/75	4.5	10.6
19751010	10/10/75	4.75	10.3
19751010	10/10/75	4.8	10.3
19751010	10/10/75	5	9.3
19751010	10/10/75	5.25	8.8
19751010	10/10/75	5.3	8.8
19751010	10/10/75	5.5	7.6
19751010	10/10/75	5.75	6.7
19751010	10/10/75	5.8	6.7
19751010	10/10/75	6	6.8
19751010	10/10/75	6.5	5.9
19751010	10/10/75	7	5.1
19751010	10/10/75	7.5	5
19751010	10/10/75	8	4.8
19751010	10/10/75	8.5	4.7
19751010	10/10/75	9	4.7
19751010	10/10/75	9.5	4.7
19751014	10/14/75	0	10.4
19751014	10/14/75	1	10.4
19751014	10/14/75	2	10.4
19751014	10/14/75	3	10.4
19751014	10/14/75	4	10.4
19751014	10/14/75	5	9.9
19751014	10/14/75	5.25	9
19751014	10/14/75	5.3	9
19751014	10/14/75	5.5	8.3
19751014	10/14/75	5.75	7
19751014	10/14/75	5.8	7
19751014	10/14/75	6	6.5
19751014	10/14/75	6.5	5.6
19751014	10/14/75	7	5.2
19751014	10/14/75	8	4.8
19751014	10/14/75	9	4.7
19751014	10/14/75	10	4.6
19751015	10/15/75	0	9.6
19751015	10/15/75	1	9.8
19751015	10/15/75	2	9.8
19751015	10/15/75	3	9.8
19751015	10/15/75	4	9.8
19751015	10/15/75	4.5	9.8
19751015	10/15/75	4.75	9.8
19751015	10/15/75	4.8	9.8
19751015	10/15/75	5	9.7
19751015	10/15/75	5.25	9.3
19751015	10/15/75	5.3	9.3
19751015	10/15/75	5.5	8.6
19751015	10/15/75	5.75	7.4
19751015	10/15/75	5.8	7.4
19751015	10/15/75	6	6.5
19751015	10/15/75	6.5	5.9
19751015	10/15/75	7	5.5
19751015	10/15/75	7.5	5
19751015	10/15/75	8	4.7
19751015	10/15/75	9	4.6
19751015	10/15/75	9.5	4.6
19751020	10/20/75	0	9.4
19751020	10/20/75	1	9.2
19751020	10/20/75	2	9.1
19751020	10/20/75	3	8.8
19751020	10/20/75	4	8.7
19751020	10/20/75	5	8.6
19751020	10/20/75	5.25	8.6
19751020	10/20/75	5.3	8.6
19751020	10/20/75	5.5	8.5
19751020	10/20/75	5.75	8.1
19751020	10/20/75	5.8	8.1
19751020	10/20/75	6	7.2
19751020	10/20/75	6.25	6.2
19751020	10/20/75	6.3	6.2
19751020	10/20/75	6.5	5.8
19751020	10/20/75	6.75	5.6
19751020	10/20/75	6.8	5.6
19751020	10/20/75	7	5.3
19751020	10/20/75	7.5	5.1
19751020	10/20/75	8	4.9
19751020	10/20/75	9	4.7
19751020	10/20/75	10	4.6
19751023	10/23/75	0	8.2
19751023	10/23/75	1	8.2
19751023	10/23/75	2	8.2
19751023	10/23/75	3	8.2
19751023	10/23/75	4	8.2
19751023	10/23/75	5	8.2
19751023	10/23/75	5.5	8.1
19751023	10/23/75	5.75	8
19751023	10/23/75	5.8	8
19751023	10/23/75	6	8
19751023	10/23/75	6.5	6.2
19751023	10/23/75	7	5.3
19751023	10/23/75	7.5	5
19751023	10/23/75	8	4.8
19751023	10/23/75	8.5	4.7
19751023	10/23/75	9	4.7
19751023	10/23/75	9.5	4.6
19751027	10/27/75	0	6.5
19751027	10/27/75	1	6.4
19751027	10/27/75	2.25	6.3
19751027	10/27/75	2.3	6.3
19751027	10/27/75	3	6.3
19751027	10/27/75	3.5	6.3
19751027	10/27/75	4	6.3
19751027	10/27/75	4.5	6.2
19751027	10/27/75	4.75	6.1
19751027	10/27/75	4.8	6.1
19751027	10/27/75	5	6.1
19751027	10/27/75	5.5	6.1
19751027	10/27/75	6	6.1
19751027	10/27/75	6.5	6.1
19751027	10/27/75	7	6
19751027	10/27/75	7.5	6
19751027	10/27/75	8	5.3
19751027	10/27/75	8.5	4.8
19751027	10/27/75	9	4.8
19751027	10/27/75	9.5	4.6
19751028	10/28/75	0	6
19751028	10/28/75	1	6
19751028	10/28/75	2	6
19751028	10/28/75	3	6
19751028	10/28/75	4	6
19751028	10/28/75	5	6
19751028	10/28/75	6	6
19751028	10/28/75	7	5.9
19751028	10/28/75	8	5.6
19751028	10/28/75	8.25	4.9
19751028	10/28/75	8.3	4.9
19751028	10/28/75	8.5	4.9
19751028	10/28/75	8.75	4.8
19751028	10/28/75	8.8	4.8
19751028	10/28/75	9	4.7
19751028	10/28/75	9.8	4.6
19751030	10/30/75	0	5.5
19751030	10/30/75	1	5.5
19751030	10/30/75	2	5.5
19751030	10/30/75	3	5.5
19751030	10/30/75	4	5.5
19751030	10/30/75	5	5.5
19751030	10/30/75	6	5.5
19751030	10/30/75	7	5.5
19751030	10/30/75	7.5	5.5
19751030	10/30/75	8	5.4
19751030	10/30/75	8.5	5.3
19751030	10/30/75	9	5.1
19751030	10/30/75	9.5	4.7
19751030	10/30/75	10	4.7
19751103	11/3/75	0	5.3
19751103	11/3/75	1	5.3
19751103	11/3/75	2	5.3
19751103	11/3/75	3	5.3
19751103	11/3/75	4	5.2
19751103	11/3/75	5	5.2
19751103	11/3/75	6	5.1
19751103	11/3/75	6.5	5.1
19751103	11/3/75	7	5.1
19751103	11/3/75	7.5	5.1
19751103	11/3/75	8	5.1
19751103	11/3/75	8.5	5.1
19751103	11/3/75	9	5.1
19751103	11/3/75	9.5	5.1
19751111	11/11/75	0	5
19751111	11/11/75	1	5
19751111	11/11/75	2	5
19751111	11/11/75	3	5
19751111	11/11/75	4	5
19751111	11/11/75	5	5
19751111	11/11/75	6	5
19751111	11/11/75	7	5
19751111	11/11/75	8	4.9
19751111	11/11/75	9	4.9
19751111	11/11/75	9.8	4.9
19760511	5/11/76	0	11.5
19760511	5/11/76	1	11.2
19760511	5/11/76	1.5	11
19760511	5/11/76	2	10.6
19760511	5/11/76	2.25	10
19760511	5/11/76	2.3	10
19760511	5/11/76	2.5	9.4
19760511	5/11/76	2.75	8.5
19760511	5/11/76	2.8	8.5
19760511	5/11/76	3	7.9
19760511	5/11/76	3.5	7.4
19760511	5/11/76	3.75	7.1
19760511	5/11/76	3.8	7.1
19760511	5/11/76	4	6.6
19760511	5/11/76	4.25	6.1
19760511	5/11/76	4.3	6.1
19760511	5/11/76	4.5	5.8
19760511	5/11/76	4.75	5.3
19760511	5/11/76	4.8	5.3
19760511	5/11/76	5	5
19760511	5/11/76	5.5	4.4
19760511	5/11/76	6	4.2
19760511	5/11/76	7	4
19760511	5/11/76	8	3.9
19760511	5/11/76	9	3.9
19760511	5/11/76	9.8	3.9
19760525	5/25/76	0	17.7
19760525	5/25/76	1	17.4
19760525	5/25/76	2	16.5
19760525	5/25/76	2.25	15.1
19760525	5/25/76	2.3	15.1
19760525	5/25/76	2.5	13.4
19760525	5/25/76	2.75	11.9
19760525	5/25/76	2.8	11.9
19760525	5/25/76	3	9.8
19760525	5/25/76	3.25	9.6
19760525	5/25/76	3.3	9.6
19760525	5/25/76	3.5	9
19760525	5/25/76	3.75	8.1
19760525	5/25/76	3.8	8.1
19760525	5/25/76	4	7.4
19760525	5/25/76	4.25	7
19760525	5/25/76	4.3	7
19760525	5/25/76	4.5	6.3
19760525	5/25/76	4.75	5.8
19760525	5/25/76	4.8	5.8
19760525	5/25/76	5	5.5
19760525	5/25/76	5.25	5
19760525	5/25/76	5.3	5
19760525	5/25/76	5.5	4.9
19760525	5/25/76	5.75	4.8
19760525	5/25/76	5.8	4.8
19760525	5/25/76	6	4.6
19760525	5/25/76	7	4.4
19760525	5/25/76	8	4.2
19760525	5/25/76	9	4.1
19760525	5/25/76	10	4.1
19760525	5/25/76	10.1	4.1
19760608	6/8/76	0	23.8
19760608	6/8/76	1	23.6
19760608	6/8/76	1.5	23.4
19760608	6/8/76	1.75	23.2
19760608	6/8/76	1.8	23.2
19760608	6/8/76	2	23.4
19760608	6/8/76	2.25	19.4
19760608	6/8/76	2.3	19.4
19760608	6/8/76	2.5	17
19760608	6/8/76	2.75	15.1
19760608	6/8/76	2.8	15.1
19760608	6/8/76	3	13.1
19760608	6/8/76	3.25	11.3
19760608	6/8/76	3.3	11.3
19760608	6/8/76	3.5	9.8
19760608	6/8/76	3.75	9
19760608	6/8/76	3.8	9
19760608	6/8/76	4	8.1
19760608	6/8/76	4.25	7.1
19760608	6/8/76	4.3	7.1
19760608	6/8/76	4.5	6.9
19760608	6/8/76	4.75	6.5
19760608	6/8/76	4.8	6.5
19760608	6/8/76	5	5.9
19760608	6/8/76	5.5	5.2
19760608	6/8/76	6	4.9
19760608	6/8/76	7	4.5
19760608	6/8/76	8	4.3
19760608	6/8/76	9	4.3
19760608	6/8/76	10	4.3
19760608	6/8/76	10.2	4.3
19760622	6/22/76	0	19.4
19760622	6/22/76	1	19.2
19760622	6/22/76	1.5	18.1
19760622	6/22/76	1.75	17.7
19760622	6/22/76	1.8	17.7
19760622	6/22/76	2	17.3
19760622	6/22/76	2.25	16.9
19760622	6/22/76	2.3	16.9
19760622	6/22/76	2.5	16.6
19760622	6/22/76	2.75	16
19760622	6/22/76	2.8	16
19760622	6/22/76	3	15.3
19760622	6/22/76	3.25	14.2
19760622	6/22/76	3.3	14.2
19760622	6/22/76	3.5	12.4
19760622	6/22/76	3.75	10.3
19760622	6/22/76	3.8	10.3
19760622	6/22/76	4	9
19760622	6/22/76	4.25	8.3
19760622	6/22/76	4.3	8.3
19760622	6/22/76	4.5	7.6
19760622	6/22/76	4.75	7
19760622	6/22/76	4.8	7
19760622	6/22/76	5	6.6
19760622	6/22/76	5.5	5.7
19760622	6/22/76	6	5.2
19760622	6/22/76	7	4.5
19760622	6/22/76	8	4.2
19760622	6/22/76	9	4.1
19760622	6/22/76	10	4.1
19760706	7/6/76	0	23.9
19760706	7/6/76	1	23.7
19760706	7/6/76	1.5	23.6
19760706	7/6/76	1.75	23.6
19760706	7/6/76	1.8	23.6
19760706	7/6/76	2	22.1
19760706	7/6/76	2.25	20.3
19760706	7/6/76	2.3	20.3
19760706	7/6/76	2.5	18.8
19760706	7/6/76	2.75	17.3
19760706	7/6/76	2.8	17.3
19760706	7/6/76	3	16.2
19760706	7/6/76	3.25	14.5
19760706	7/6/76	3.3	14.5
19760706	7/6/76	3.5	13
19760706	7/6/76	3.75	11.5
19760706	7/6/76	3.8	11.5
19760706	7/6/76	4	10.2
19760706	7/6/76	4.25	9.1
19760706	7/6/76	4.3	9.1
19760706	7/6/76	4.5	8.1
19760706	7/6/76	4.75	7.3
19760706	7/6/76	4.8	7.3
19760706	7/6/76	5	6.7
19760706	7/6/76	6	5.5
19760706	7/6/76	7	4.6
19760706	7/6/76	8	4.3
19760706	7/6/76	9	4.2
19760706	7/6/76	10	4.2
19760706	7/6/76	10.2	4.2
19760720	7/20/76	0	21.8
19760720	7/20/76	1	21.8
19760720	7/20/76	2	21.6
19760720	7/20/76	2.25	20.8
19760720	7/20/76	2.3	20.8
19760720	7/20/76	2.5	20.5
19760720	7/20/76	2.75	19.7
19760720	7/20/76	2.8	19.7
19760720	7/20/76	3	18.3
19760720	7/20/76	3.25	16.4
19760720	7/20/76	3.3	16.4
19760720	7/20/76	3.5	14.2
19760720	7/20/76	3.75	12.7
19760720	7/20/76	3.8	12.7
19760720	7/20/76	4	11.1
19760720	7/20/76	4.25	9.8
19760720	7/20/76	4.3	9.8
19760720	7/20/76	4.5	8.5
19760720	7/20/76	4.75	7.6
19760720	7/20/76	4.8	7.6
19760720	7/20/76	5	6.9
19760720	7/20/76	5.5	6.3
19760720	7/20/76	6	5.7
19760720	7/20/76	7	4.8
19760720	7/20/76	8	4.5
19760720	7/20/76	9	4.4
19760720	7/20/76	9.7	4.4
19760803	8/3/76	0	21.5
19760803	8/3/76	1	21.4
19760803	8/3/76	2	21.2
19760803	8/3/76	2.5	20.9
19760803	8/3/76	2.75	20.5
19760803	8/3/76	2.8	20.5
19760803	8/3/76	3	19
19760803	8/3/76	3.25	17.3
19760803	8/3/76	3.3	17.3
19760803	8/3/76	3.5	15.8
19760803	8/3/76	3.75	13.8
19760803	8/3/76	3.8	13.8
19760803	8/3/76	4	11.8
19760803	8/3/76	4.25	10.5
19760803	8/3/76	4.3	10.5
19760803	8/3/76	4.5	9.5
19760803	8/3/76	4.75	8.3
19760803	8/3/76	4.8	8.3
19760803	8/3/76	5	7.5
19760803	8/3/76	5.5	6.6
19760803	8/3/76	6	5.8
19760803	8/3/76	7	4.8
19760803	8/3/76	8	4.5
19760803	8/3/76	9	4.4
19760803	8/3/76	10	4.3
19760803	8/3/76	10.2	4.3
19760817	8/17/76	0	20.2
19760817	8/17/76	1	20.2
19760817	8/17/76	2	20.1
19760817	8/17/76	3	19.1
19760817	8/17/76	3.25	17.9
19760817	8/17/76	3.3	17.9
19760817	8/17/76	3.5	16.3
19760817	8/17/76	3.75	14.8
19760817	8/17/76	3.8	14.8
19760817	8/17/76	4	13.1
19760817	8/17/76	4.25	11.9
19760817	8/17/76	4.3	11.9
19760817	8/17/76	4.5	10.2
19760817	8/17/76	4.75	9
19760817	8/17/76	4.8	9
19760817	8/17/76	5	8.2
19760817	8/17/76	5.5	7.1
19760817	8/17/76	6	6.3
19760817	8/17/76	7	5.3
19760817	8/17/76	8	4.6
19760817	8/17/76	9	4.4
19760817	8/17/76	10	4.3
19760831	8/31/76	0	18.7
19760831	8/31/76	0.5	6
19760831	8/31/76	1	18.8
19760831	8/31/76	2	18.8
19760831	8/31/76	3	18.5
19760831	8/31/76	3.25	18
19760831	8/31/76	3.3	18
19760831	8/31/76	3.5	17.2
19760831	8/31/76	3.75	15.8
19760831	8/31/76	3.8	15.8
19760831	8/31/76	4	13.9
19760831	8/31/76	4.25	12.1
19760831	8/31/76	4.3	12.1
19760831	8/31/76	4.5	11.3
19760831	8/31/76	4.75	10.2
19760831	8/31/76	4.8	10.2
19760831	8/31/76	5	9.1
19760831	8/31/76	5.25	8.6
19760831	8/31/76	5.3	8.6
19760831	8/31/76	5.5	8
19760831	8/31/76	5.75	7
19760831	8/31/76	5.8	7
19760831	8/31/76	6	6.5
19760831	8/31/76	6.25	6.2
19760831	8/31/76	6.3	6.2
19760831	8/31/76	6.75	5.6
19760831	8/31/76	6.8	5.6
19760831	8/31/76	7	5.4
19760831	8/31/76	8	5
19760831	8/31/76	9	4.8
19760831	8/31/76	9.9	4.7
19760914	9/14/76	0	16.3
19760914	9/14/76	1	16.3
19760914	9/14/76	2	16.4
19760914	9/14/76	3	16.3
19760914	9/14/76	3.5	16.1
19760914	9/14/76	3.75	15.6
19760914	9/14/76	3.8	15.6
19760914	9/14/76	4	14.9
19760914	9/14/76	4.25	13.6
19760914	9/14/76	4.3	13.6
19760914	9/14/76	4.5	12.3
19760914	9/14/76	4.75	10.6
19760914	9/14/76	4.8	10.6
19760914	9/14/76	5	9.8
19760914	9/14/76	5.25	8.8
19760914	9/14/76	5.3	8.8
19760914	9/14/76	5.5	8.1
19760914	9/14/76	5.75	7.6
19760914	9/14/76	5.8	7.6
19760914	9/14/76	6	7.1
19760914	9/14/76	6.5	6.1
19760914	9/14/76	7	5.5
19760914	9/14/76	8	5
19760914	9/14/76	9	4.8
19760914	9/14/76	9.8	4.7
19761012	10/12/76	0	8.1
19761012	10/12/76	1	8.1
19761012	10/12/76	2	8.1
19761012	10/12/76	3	7.9
19761012	10/12/76	4	7.8
19761012	10/12/76	5	7.7
19761012	10/12/76	6	7.7
19761012	10/12/76	6.5	7.4
19761012	10/12/76	7	6.9
19761012	10/12/76	7.25	6.2
19761012	10/12/76	7.3	6.2
19761012	10/12/76	7.5	5.7
19761012	10/12/76	7.75	5.6
19761012	10/12/76	7.8	5.6
19761012	10/12/76	8	5.3
19761012	10/12/76	9	5
19761012	10/12/76	9.9	5
19770503	5/3/77	0	12.1
19770503	5/3/77	0.5	12.1
19770503	5/3/77	1	12.1
19770503	5/3/77	1.5	12
19770503	5/3/77	2	11
19770503	5/3/77	2.25	8.9
19770503	5/3/77	2.3	8.9
19770503	5/3/77	2.5	7.4
19770503	5/3/77	2.75	6.4
19770503	5/3/77	2.8	6.4
19770503	5/3/77	3	6.2
19770503	5/3/77	3.25	5.5
19770503	5/3/77	3.3	5.5
19770503	5/3/77	3.5	5.4
19770503	5/3/77	3.75	4.8
19770503	5/3/77	3.8	4.8
19770503	5/3/77	4	4.6
19770503	5/3/77	4.5	4.3
19770503	5/3/77	5	4.1
19770503	5/3/77	5.5	4.1
19770503	5/3/77	6	4
19770503	5/3/77	6.5	3.9
19770503	5/3/77	7	3.9
19770503	5/3/77	7.5	3.9
19770503	5/3/77	8	3.8
19770503	5/3/77	8.5	3.8
19770503	5/3/77	9	3.8
19770503	5/3/77	9.5	3.8
19770517	5/17/77	0	20.5
19770517	5/17/77	0.5	20.5
19770517	5/17/77	1	20.4
19770517	5/17/77	1.25	20.2
19770517	5/17/77	1.3	20.2
19770517	5/17/77	1.5	18.6
19770517	5/17/77	1.75	17
19770517	5/17/77	1.8	17
19770517	5/17/77	2	15.2
19770517	5/17/77	2.25	14
19770517	5/17/77	2.3	14
19770517	5/17/77	2.5	12.2
19770517	5/17/77	2.75	10.4
19770517	5/17/77	2.8	10.4
19770517	5/17/77	3	8.8
19770517	5/17/77	3.25	7.9
19770517	5/17/77	3.3	7.9
19770517	5/17/77	3.5	6.9
19770517	5/17/77	3.75	6.4
19770517	5/17/77	3.8	6.4
19770517	5/17/77	4	5.8
19770517	5/17/77	4.5	5.1
19770517	5/17/77	5	4.9
19770517	5/17/77	5.5	4.2
19770517	5/17/77	6	4.2
19770517	5/17/77	6.5	4.1
19770517	5/17/77	7	4
19770517	5/17/77	7.5	4
19770517	5/17/77	8	4
